,City,ID,State,height,weight
3487,Ajax,6975, ON,6.0,240.0
3488,London,6977, ON,6.0,210.0
3489,Brampton,6979, ON,6.03,238.0
3490,La Tuque,6981, QC,5.11,200.0
3491,London,6983, ON,6.05,220.0
3492,Toronto,6985, ON,6.01,180.0
3493,Amherstburg,6987, ON,6.0,185.0
3494,Edmonton,6989, AB,6.01,192.0
3495,Markham,6991, ON,6.02,210.0
3496,Vancouver,6993, BC,6.0,175.0
3497,Montreal,6995, QC,6.05,220.0
3498,Delta,6997, BC,6.03,242.0
3499,Grimshaw,6999, AB,6.03,300.0
3500,Winnipeg,7001, MB,6.03,275.0
3501,Montreal,7003, QC,6.0,200.0
3502,Aurora,7005, ON,6.01,220.0
3503,Chicoutimi,7007, QC,6.01,265.0
3504,Toronto,7009, ON,6.03,250.0
3505,Quebec City,7011, QC,6.0,202.0
3506,Scarborough,7013, ON,6.02,300.0
3507,Toronto,7015, ON,6.01,250.0
3508,Prince George,7017, BC,6.02,188.0
3509,North Vancouver,7019, BC,6.02,235.0
3510,Thunder Bay,7021, ON,6.05,248.0
3511,Prince George,7023, BC,5.1,200.0
3512,Winnipeg,7025, MB,5.09,199.0
3513,Niagara Falls,7027, ON,5.09,210.0
3514,Montreal,7029, QC,6.0,215.0
3515,Calgary,7031, AB,6.04,245.0
3516,Montreal,7033, QC,6.03,243.0
3517,Kelowna,7035, BC,6.01,210.0
3518,Kingston,7037, ON,6.02,236.0
3519,Richmond,7039, BC,6.04,304.0
3520,Kitchener,7041, ON,5.11,201.0
3521,Port Moody,7043, BC,5.1,215.0
3522,Winnipeg,7045, MB,6.01,232.0
3523,Surrey,7047, BC,6.03,309.0
3524,La Salle,7049, QC,6.08,320.0
3526,West Palm Beach,7053, FL,6.03,312.0
3527,Collins,7055, MS,5.1,185.0
3528,Watts,7057, CA,6.01,205.0
3529,Livingston,7059, TX,5.11,175.0
3530,Leland,7061, MS,5.11,175.0
3531,Winnipeg,7063, MB,6.06,275.0
3532,Brownwood,7065, TX,6.05,230.0
3533,Richmond,7067, VA,6.05,250.0
3534,Hamilton,7069, ON,5.11,205.0
3536,Bainbridge,7073, GA,6.02,217.0
3537,Richmond Hill,7075, ON,6.03,298.0
3538,Smithfield,7077, UT,5.08,175.0
3540,Peterborough,7081, ON,6.0,185.0
3542,London,7085, ON,6.02,289.0
3543,Hamilton,7087, ON,6.0,195.0
3546,Suitland,7093, MD,6.02,230.0
3547,Suitland,7095, MD,6.02,230.0
3548,Cleveland,7097, OH,6.01,195.0
3549,Calgary,7099, AB,5.11,195.0
3551,Toronto,7103, ON,5.11,220.0
3553,Glen Haven,7107, NS,6.03,292.0
3555,Laval,7111, QC,6.03,295.0
3556, Port Coquitlam,7113, BC,6.04,275.0
3558,Miami,7119, FL,6.01,217.0
3559,Coral Springs,7121, FL,6.05,267.0
3560,Los Angeles,7123, CA,6.0,230.0
3561,Cincinnati,7125, OH,5.11,221.0
3562,Bastrop,7127, LA,5.1,183.0
3563,Platteville,7129, WI,6.04,260.0
3564,Stillwater,7131, OK,6.02,242.0
3565,Silver Spring,7133, MD,6.01,228.0
3566,Phoenixville,7135, PA,6.04,290.0
3567,Flower Mound,7137, TX,6.04,240.0
3568,Hemmingway,7139, SC,6.04,300.0
3569,Toronto,7141, ON,5.08,175.0
3570,Loveland,7143, CO,6.05,226.0
3571,Hinesville,7145, GA,6.02,245.0
3572,Bradenton,7147, FL,5.1,195.0
3573,Tallahassee,7149, FL,6.0,309.0
3574,Moorestown,7151, NJ,6.02,195.0
3575,Greenville,7153, SC,6.2,205.0
3576,Oceanside,7155, CA,5.11,175.0
3577,Berkeley,7157, CA,5.1,190.0
3578,SouthField,7159, MI,6.0,207.0
3579,Philadelphia,7161, PA,6.03,220.0
3580,Wahiawa,7163, HI,6.0,200.0
3581,Hamilton,7165, ON,6.01,210.0
3582,Van Wyck,7167, SC,5.1,175.0
3583,Dallas,7169, TX,6.02,208.0
3584,Seattle,7171, WA,5.09,190.0
3585,Dade City,7173, FL,5.1,200.0
3586,Cincinnati,7175, OH,6.01,226.0
3589,Memphis,7181, TN,6.01,190.0
3590,Ocilla,7183, GA,6.05,342.0
3591,Baton Rouge,7185, LA,5.08,194.0
3592,Orlando,7187, FL,5.1,178.0
3593,Marietta,7189, GA,6.02,231.0
3594,Baltimore,7191, MD,6.05,283.0
3595,Sarasota,7193, FL,5.09,172.0
3596,St. Joseph,7195, MO,6.04,230.0
3597,Parkersburg,7197, WV,6.03,310.0
3598,Birmingham,7199, AL,6.03,192.0
3599,Newport News,7201, VA,6.02,180.0
3600,Miami,7203, FL,6.03,213.0
3601,Long Beach,7205, CA,6.03,264.0
3602,Virginia Beach,7207, VA,6.0,208.0
3603,St. Petersburg,7209, FL,5.11,184.0
3604,Washington,7211, DC,6.01,252.0
3605,Warren,7213, OH,6.01,198.0
3606,Edmonton,7215, AB,6.03,304.0
3607,Boise,7217, ID,6.03,275.0
3608,Whittier,7219, CA,6.0,185.0
3609,Missouri City,7221, TX,5.09,170.0
3610,West Palm Beach,7223, FL,6.04,264.0
3611,Detroit,7225, MI,6.03,246.0
3612,Miami,7227, FL,6.02,201.0
3613,Laguna Niguel,7229, CA,6.01,178.0
3614,Grand Rapids,7231, MI,6.01,286.0
3615,Freeport,7233, BS,6.06,300.0
3616,Atlanta,7235, GA,6.03,295.0
3617,St,7237, Petersburg,6.04,315.0
3618,Oxnard,7239, CA,6.01,235.0
3619,St. Thomas,7241, ON,5.11,205.0
3620,Carbondale,7243, IL,6.01,295.0
3621,East St Louis,7245, IL,6.0,195.0
3622,Los Angeles,7247, CA,6.01,184.0
3623,Metairie,7249, LA,6.04,222.0
3624,Paducah,7251, KY,6.01,205.0
3625,Carol City,7253, FL,6.04,212.0
3626,DeSoto,7255, TX,6.07,333.0
3627,Burien,7257, WA,6.01,217.0
3628,New Westminster,7259, BC,6.07,307.0
3629,Norfolk,7261, VA,6.03,312.0
3630,Centerville,7263, VA,6.05,289.0
3631,Chester,7265, PA,6.04,271.0
3632,Minneapolis,7267, MN,6.03,220.0
3634,Denver,7271, CO,6.05,235.0
3635,Stockton,7273, CA,6.03,293.0
3636,Starkville,7275, MS,6.05,290.0
3637,Del City,7277, OK,6.02,200.0
3638,St. Catharines,7279, ON,6.3,260.0
3639,Markham,7281, ON,6.02,210.0
3640,Aurora,7283, ON,6.0,230.0
3641,Nanaimo,7285, BC,6.01,200.0
3642,Vancouver,7287, BC,5.1,205.0
3643,Trois-Rivières,7289, QC,6.03,220.0
3644,Calgary,7291, AB,6.4,245.0
3645,Acworth,7293, GA,5.07,190.0
3646,Union,7295, GA,5.11,195.0
3647,Delray Beach,7297, FL,5.08,170.0
3648,San Antonio,7299, TX,6.0,183.0
3649,Baltimore,7301, MD,6.0,185.0
3650,Dayton,7303, OH,5.09,213.0
3651,Clovis,7305, CA,6.01,214.0
3652,Mead,7307, CO,6.03,263.0
3653,San Antonio,7309, TX,6.06,308.0
3654,Lafayette,7311, LA,6.08,308.0
3655,Shelby,7313, NC,6.02,250.0
3656,Freehold Township,7315, NJ,6.04,265.0
3657,Athens,7317, TX,6.04,275.0
3658,Orlando,7319, FL,6.03,245.0
3659,Addison,7321, IL,6.02,236.0
3660,Frederick,7323, MD,6.05,310.0
3661,Linden,7325, MI,5.1,180.0
3662,Jacksonville,7327, FL,6.05,226.0
3663,Gretna,7329, LA,5.11,223.0
3664,Cypress,7331, TX,5.09,211.0
3665,Muncie,7333, IN,5.06,155.0
3666,San Antonio,7335, TX,6.06,240.0
3667,Nashville,7337, TN,6.05,270.0
3668,Greensboro,7339, NC,6.01,244.0
3669,Portsmouth,7341, VA,6.03,210.0
3670,Vancouver,7343, WA,6.04,300.0
3671,Wheat Ridge,7345, CO,5.1,190.0
3672,Killeen,7347, TX,6.01,212.0
3673,Panama City,7349, FL,5.1,186.0
3674,Athens,7351, GA,6.06,316.0
3675,Tampa,7353, FL,6.01,220.0
3676,Wauseaon,7355, OH,6.05,308.0
3677,Honolulu,7357, HI,5.07,196.0
3678,Alexandria,7359, VA,5.11,228.0
3679,Springfield,7361, MO,6.02,215.0
3681,Albany,7365, NY,6.02,193.0
3682,Swissvale,7367, PA,6.03,248.0
3683,Las Vegas,7369, NV,6.0,190.0
3684,Montreal,7371, QC,6.03,220.0
3685,West Hartford,7373, CT,6.03,300.0
3686,York,7375, PA,6.03,329.0
3687,Beaufort,7377, SC,6.05,335.0
3688,Gastonia,7379, NC,6.01,187.0
3689,Los Angeles,7381, CA,5.11,190.0
3690,Pensacola,7383, FL,6.05,300.0
3692,Oceanside,7387, CA,5.1,195.0
3693,Carrolton,7389, TX,6.03,280.0
3694,Mesquite,7391, TX,6.01,219.0
3695,Clinton,7393, MD,5.08,219.0
3696,Livermore,7395, CA,6.05,258.0
3698,Rockwall,7399, TX,5.09,195.0
3699,Kelso,7401, WA,6.05,298.0
3700,Dallas,7403, TX,5.1,189.0
3701,Newport News,7405, VA,6.05,230.0
3702,Henrico,7407, VA,6.03,225.0
3703,Hollywood,7409, FL,6.04,295.0
3704,La Marque,7411, TX,6.03,220.0
3705,Corona,7413, CA,6.01,195.0
3706,Belle Glade,7415, FL,6.05,321.0
3708,Arlington,7419, TX,5.11,190.0
3709,Coronado,7421, CA,6.0,195.0
3710,Lancaster,7423, CA,5.11,195.0
3711,Hartford,7425, WI,6.08,315.0
3712,Barrington,7427, IL,6.0,202.0
3713,Courtland,7429, MS,6.07,320.0
3714,Goodrich,7431, MI,6.01,225.0
3715,Cypress,7433, TX,5.1,200.0
3716,Salem,7435, OR,6.03,206.0
3717,Garland,7437, TX,6.04,265.0
3718,New Orleans,7439, LA,6.0,185.0
3719,Warren,7441, OH,6.02,200.0
3720,El Paso,7443, TX,6.02,215.0
3721,Memphis,7445, TN,6.04,189.0
3722,Baton Rouge,7447, LA,6.02,236.0
3724,Richmond,7451, TX,5.07,185.0
3725,Palmetto,7453, FL,6.04,210.0
3726,Palmetto,7455, FL,6.04,210.0
3727,Palmetto,7457, FL,6.04,210.0
3728,Palmetto,7459, FL,6.04,210.0
3729,Palmetto,7461, FL,6.04,210.0
3730,Leesburg,7463, FL,6.01,196.0
3731,Sault Ste. Marie,7465, MI,6.03,316.0
3732,Seattle,7467, WA,5.1,220.0
3733,Augusta,7469, GA,6.04,292.0
3734,Pahokee,7471, FL,6.4,195.0
3735,Lake Worth,7473, FL,5.11,191.0
3736,Corsicana,7475, TX,6.07,325.0
3737,Montclair,7477, NJ,6.03,200.0
3738,Piscataway,7479, NJ,6.02,244.0
3739,Sacramento,7481, CA,6.02,208.0
3740,Warren,7483, AR,6.03,217.0
3741,Azua,7485, DR,6.02,240.0
3742,Los Angeles,7487, CA,6.01,202.0
3743,Miami,7489, FL,5.07,165.0
3744,San Francisco,7491, CA.,5.11,187.0
3745,Houston,7493, TX,6.05,250.0
3746,Opa Locka,7495, FL,6.05,270.0
3747,Collins,7497, MS,5.11,185.0
3748,Miami,7499, FL,6.02,234.0
3750,St. Louis,7503, MO,5.1,170.0
3751,Tampa,7505, FL,6.02,290.0
3752,Lauderdale Lakes,7507, FL,5.1,195.0
3753,Roswell,7509, GE,6.04,205.0
3754,Baton Rouge,7511, LA,6.02,236.0
3755,Anaheim,7513, CA,5.07,190.0
3756,Atco,7515, NJ,6.01,187.0
3757,Texarkana,7517, TX.,6.01,195.0
3758,Windsor,7519, CT,5.11,180.0
3759,Orlando,7521, FL,6.02,190.0
3760,Fairfax,7523, VA ,6.03,248.0
3761,Hyattsville,7525, MA,6.02,226.0
3762,Alexandria,7527, LA,6.0,195.0
3763,Sulphur Springs,7529, TX,6.01,230.0
3764,Copley,7531, OH,5.09,232.0
3765,Atlanta,7533, GA,6.03,281.0
3766,Corona,7535, CA,6.03,212.0
3767,La Grange,7537, GA,6.02,316.0
3768,Coral Spings,7539, FL,6.04,254.0
3769,Arlington,7541, TX,6.08,325.0
3770,Lakeland,7543, FL,5.08,190.0
3771,Knoxville,7545, TN,6.01,250.0
3772,Olathe,7547, KS,5.1,180.0
3773,Escanaba,7549, MI,6.04,312.0
3774,Allen,7551, TX,6.04,215.0
3775,Niceville,7553, FL,5.07,167.0
3776,Monte Nido,7555, CA,5.11,227.0
3777,Keizer,7557, OR,6.01,212.0
3778,Connell,7559, WA,6.04,303.0
3779,Sacramento,7561, CA,6.05,303.0
3780,Pasadena,7563, CA,6.03,242.0
3781,McComb,7565, MS,5.11,214.0
3782,McComb,7567, MS,5.11,214.0
3783,Jacksonville,7569, FL,6.05,213.0
3784,Tupelo,7571, MS,5.1,202.0
3785,Tallahassee,7573, FL,6.03,205.0
3786,Savannah,7575, GA,6.03,245.0
3787,Riverside,7577, CA,6.03,220.0
3788,Valdosta,7579, GA,5.08,190.0
3789,Gibson,7581, LA,6.03,284.0
3790,Augusta,7583, GA,6.02,295.0
3791,Tahlequah,7585, OK,6.04,225.0
3792,Montgomery,7587, TX,6.04,230.0
3793,Houston,7589, TX,5.09,185.0
3794,Los Angeles,7591, CA,5.09,185.0
3795,Los Angeles,7593, CA,5.09,194.0
3796,North Royalton,7595, OH,6.0,238.0
3797,Stratford,7597, CT,6.03,235.0
3798,Burlington,7599, NJ,5.09,183.0
3799,Houston,7601, TX,6.0,190.0
3800,Houston,7603, TX,6.0,190.0
3801,Chico,7605, CA,6.01,212.0
3802,Baton Rouge,7607, LA,6.04,310.0
3803,Hattiesburg,7609, MS,6.02,242.0
3804,Rome,7611, GA,6.03,295.0
3805,Oakland,7613, CA,6.01,190.0
3806,Little Rock,7615, AR,5.1,180.0
3807,Roswell,7617, GA,6.03,215.0
3808,Centerville,7619, TN,6.0,200.0
3809,Hilo,7621, Hawai‘i,5.11,200.0
3810,San Jose,7623, CA,5.11,211.0
3811,Everman,7625, TX,6.04,288.0
3812,Plainfield,7627, NJ,5.07,172.0
3813,Wilmington,7629, DE,6.05,260.0
3814,Durham,7631, NC,5.07,182.0
3816,Louisville,7635, KY,6.04,256.0
3817,Gainesville,7637, FL,5.1,210.0
3818,New Iberia,7639, LA,5.08,163.0
3819,Coppell,7641, TX,5.1,193.0
3820,Rockville,7643, MD,5.09,191.0
3821,Hamilton,7645, ON,5.11,230.0
3822,Chicago,7647, IL,6.0,216.0
3823,Detroit,7649, MI,5.11,231.0
3824,Corona,7651, CA,6.04,195.0
3826,Camarillo,7655, CA,6.04,224.0
3827,Opa Locka,7657, FL,6.03,238.0
3828,Upper Marlboro,7659, MD,6.04,215.0
3829,Lakewood,7661, CA,6.01,224.0
3830,Hamilton,7663, ON,6.0,204.0
3831,Dallas,7665, TX,5.11,205.0
3832,Tallahassee,7667, FL,6.04,235.0
3833,Tallahassee,7669, FL,5.11,190.0
3834,Jeannette,7671, PA,5.09,191.0
3835,Corona,7673, CA,6.01,199.0
3836,Pittsburgh,7675, PA,6.02,210.0
3837,Yucaipa,7677, CA,6.03,305.0
3838,Houston,7679, TX,6.04,317.0
3839,Charlotte,7681, NC,6.08,350.0
3840,Akron,7683, OH,5.11,190.0
3841,El Paso,7685, TX,6.05,258.0
3842,Indianapolis,7687, IN,6.0,177.0
3843,Fresno,7689, CA,5.11,202.0
3844,Raytown,7691, MO,5.11,195.0
3845,Sherwood Park,7693, AB,6.05,295.0
3846,Regina,7695, SK,6.01,220.0
3847,Toledo,7697, OH,5.1,180.0
3848,Waupaca,7699, WI,6.03,225.0
3849,Bakersfield,7701, CA,5.09,175.0
3850,Washington,7703, DC,6.02,240.0
3851,Winnipeg,7705, MB,6.01,190.0
3852,Toulon,7707, FR,6.04,225.0
3853,Pittsburgh,7709, PA,6.03,208.0
3854,Mableton,7711, GA,6.04,274.0
3855,Charleston,7713, VA,6.04,195.0
3856,Pompano Beach,7715, FL,6.01,225.0
3857,Encino,7717, CA,6.02,221.0
3858,Dallas,7719, TX,6.02,195.0
3859,Lakeland,7721, FL,6.03,210.0
3860,Crescent City,7723, CA,6.04,210.0
3861,Tulsa,7725, OK,5.08,168.0
3862,Marrero,7727, LA,6.03,238.0
3863,Eugene,7729, OR,6.01,195.0
3864,Glendale,7731, AZ,6.01,307.0
3865,Wichita Falls,7733, TX,5.1,196.0
3866,Missouri City,7735, TX,6.01,240.0
3868,Texarkana,7739, TX,5.11,203.0
3869,Lauderdale Lakes,7741, FL,6.01,200.0
3870,Frankfort,7743, IL,6.04,260.0
3872,Lawrenceville,7747, GA,6.03,225.0
3873,Bellevue,7749, OR,5.11,175.0
3874,Bellevue,7751, OR,6.01,195.0
3875,New York,7753, NY,6.03,212.0
3876,Dallas,7755, TX,6.03,255.0
3877,Oklahoma City,7757, OK,5.09,210.0
3878,Aschaffenburg,7759, DE,6.03,255.0
3879,Santa Cruz,7761, CA,5.11,194.0
3880,Selma,7763, AL,6.04,235.0
3881,Lake Charles,7765, LA,6.02,278.0
3882,Houston,7767, TX,6.02,215.0
3883,Stockton,7769, CA,5.11,195.0
3884,New Haven,7771, CT ,6.07,317.0
3885,Fresno,7773, CA ,5.1,180.0
3886,Mobile,7775, AL,6.03,220.0
3887,Sumter,7777, SC,6.03,255.0
3888,Columbia,7779, SC,6.06,320.0
3889,Columbus,7781, OH,5.11,176.0
3890,Central Falls,7783, RI,6.02,200.0
3891,Tulsa,7785, OK,6.0,205.0
3892,Rocklin,7787, CA,6.02,300.0
3893,Pomona,7789, CA,6.03,250.0
3894,New Brunswick,7791, NJ,6.02,185.0
3895,Hempstead,7793, TX,6.05,203.0
3896,Chesapeake,7795, VA,5.11,200.0
3897,Chesapeake,7797, VA,5.11,200.0
3898,Fayetteville,7799, NC,6.03,213.0
3899,Muskegon,7801, MI,6.0,178.0
3900,Conshohocken,7803, PA,5.11,211.0
3901,Baltimore,7805, MD,6.02,255.0
3902,Winnipeg,7807, MB,6.05,220.0
3903,Columbus,7809, OH,6.0,195.0
3904,White Plains,7811, NY,6.02,294.0
3905,Miami,7813, FL,6.0,185.0
3906,Palatka,7815, FL,6.02,252.0
3907,Clarkston,7817, GA,5.1,190.0
3908,Birmingham,7819, AL,6.0,189.0
3909,Powder Springs,7821, GA,5.09,189.0
3910,Miramar,7823, FL,6.01,195.0
3911,Toronto,7825, ON,6.06,285.0
3912,Slidell,7827, LA,6.06,323.0
3913,Avon Park,7829, FL,6.01,190.0
3914,Palm Bay,7831, FL,6.01,195.0
3915,Chicago,7833, IL,6.02,205.0
3916,Blue Springs,7835, MO,5.08,180.0
3917,Houston,7837, TX,5.11,208.0
3918,Jonesboro,7839, GE,6.01,187.0
3919,Houston,7841, TX,6.03,190.0
3920,Wauconda,7843, IL,6.02,190.0
3921,Lee`s Summit,7845, MO,5.1,190.0
3922,San Francisco,7847, CA.,6.0,187.0
3923,Conway,7849, SC.,6.01,225.0
3924,South Bend,7851, IN.,6.01,210.0
3925,New Iberia,7853, La,5.11,214.0
3926,San Diego,7855, CA,6.06,320.0
3928,Harrisburg,7859, PA,6.01,250.0
3929,Oklahoma City,7861, OK,6.02,225.0
3930,Cresco,7863, PA,6.05,310.0
3931,San Antonio,7865, TX,5.09,185.0
3932,Indianapolis,7867, IN,5.08,185.0
3933,San Diego,7869, CA,6.02,182.0
3934,Hillsboro,7871, TX,6.02,185.0
3935,Springfield,7873, VA,6.04,220.0
3937,Toronto,7877, ON,6.0,220.0
3938,Regina,7879, SK,5.09,165.0
3939,Scottsdale,7881, AZ,6.05,265.0
3940,Rancho Cordova,7883, CA,6.04,240.0
3941,Durham,7885, NC,6.03,275.0
3942,Concord,7887, CA,5.1,186.0
3943,Kennewick,7889, WA,6.04,300.0
3944,Norcross,7891, GA,6.05,305.0
3947,Opelika,7897, AL,6.02,188.0
3948,Opelika,7899, AL,5.11,193.0
3949,Greenwood,7901, SC,6.0,200.0
3950,Brooklyn,7903, NY,6.03,249.0
3951,Philadelphia,7905, PA,5.11,210.0
3952,Greensboro,7907, NC,6.01,235.0
3953,Pittsburgh,7909, PA,6.02,225.0
3957,Ottawa,7917, ON,6.04,309.0
3958,Kemptville,7919, ON,6.06,320.0
3959,Mississauga,7921, ON,6.02,250.0
3960,Mississauga,7923, ON,6.03,235.0
3961,Scarborough,7925, ON,5.08,193.0
3962,Elk Grove,7927, CA,6.01,205.0
3963,Seattle,7929, WA,6.05,272.0
3964,New Orleans,7931, LA,6.05,272.0
3965,Port Coquitlam,7933, BC,6.04,300.0
3966,Kissimmee,7935, FL,5.07,189.0
3967,Staten Island,7937, NY,5.08,175.0
3968,St. Petersburg,7939, FL,5.1,171.0
3969,Chicago,7941, IL,6.04,242.0
3970,Forestville,7943, MD,5.11,195.0
3971,Hattiesburg,7945, MS,6.02,240.0
3972,Vicksburg,7947, MI,5.11,212.0
3973,Columbus,7949, OH,5.1,241.0
3974,Germantown,7951, MD,5.11,210.0
3975,Landover ,7953, MD,6.01,220.0
3976,Houston,7955, TX,6.02,195.0
3977,Washington,7957, DC,5.08,145.0
3978,Shawnee,7959, KS,6.03,295.0
3979,Stone Mountain,7961, GE,5.11,197.0
3980,Owasso,7963, OK,6.01,220.0
3981,Moberly,7965, MO,6.01,205.0
3982,Nashville,7967, TN,6.02,205.0
3983,Shreveport,7969, LA,6.01,225.0
3984,West Memphis,7971, AK,6.0,207.0
3985,Memphis,7973, TN,6.0,206.0
3986,Hamilton,7975, OH,5.11,220.0
3987,Houston,7977, TX,5.1,190.0
3988,Regina,7979, SK,6.01,213.0
3989,Miami,7981, FL,5.11,210.0
3990,Lake Oswego,7983, OR,6.01,181.0
3991,Oakland,7985, CA,5.08,175.0
3992,St. Petersburg,7987, FL,6.04,290.0
3993,Washington,7989, DC,5.11,285.0
3994,Pickering,7991, ON,6.0,192.0
3995,Ottawa,7993, ON,6.02,200.0
3996,Lufkin,7995, TX,6.02,305.0
3997,East Pittsford,7997, VT,6.03,300.0
3998,Garland,7999, TX,6.02,225.0
3999,Orlando,8001, FL,6.0,171.0
4000,Gainsville,8003, FL,6.01,209.0
4001,Bromont,8005, QC,6.02,239.0
4002,Ottawa,8007, ON,6.0,252.0
4003,Puyallup,8009, WA,5.11,178.0
4004,Bogalusa,8011, LA,6.02,210.0
4008,Burlington,8019, ON,5.09,215.0
4009,West Monroe,8021, LA,6.01,305.0
4010,Toronto,8023, ON,6.01,190.0
4011,Rockville Centre,8025, NY,6.03,299.0
4012,Galveston,8027, TX,6.02,260.0
4013,Beaumont,8029, TX,6.05,310.0
4014,Whitby,8031, ON,5.08,207.0
4015,New Orleans,8033, LA,5.11,200.0
4016,Montreal,8035, QC,6.01,186.0
4017,Calgary,8037, AB,6.02,210.0
4018,St. Albert,8039, AB,6.0,221.0
4019,Sandy,8041, Utah,6.03,238.0
4020,Tracy,8043, CA,6.04,275.0
4021,Danville,8045, CA,6.02,205.0
4022,Mamou,8047, LA,6.02,205.0
4023,Greenlawn,8049, NY,5.1,210.0
4024,Cleveland,8051, OH,6.0,190.0
4025,Toronto,8053, ON,6.0,185.0
4026,Tuscumbia,8055, AL,6.01,210.0
4027,Calgary,8057, AB,6.0,201.0
4028,Edmonton,8059, AB,6.0,220.0
4029,Winnipeg,8061, MB,5.1,210.0
4030,Quebec,8063, QC,6.04,305.0
4031,Toronto,8065, ON,6.0,230.0
4032,St. Hubert,8067, QC,6.05,290.0
4033,Independence,8069, OR,6.0,200.0
4034,Winnipeg,8071, MB,6.0,215.0
4035,Lincoln,8073, NE,6.06,305.0
4036,Lively,8075, ON,6.02,305.0
4037,Bakersfield,8077, CA,6.0,190.0
4038,Angleton,8079, TX,5.09,186.0
4039,London,8081, ON,6.04,237.0
4040,Philadelphia,8083, PA,6.02,207.0
4041,Miami,8085, FL,6.03,246.0
4042,Gatineau,8087, QC,6.06,325.0
4043,Sherwood Park,8089, AB,6.05,297.0
4044,Vancouver,8091, BC,6.02,225.0
4045,Edmonton,8093, AB,6.05,282.0
4046,Edmonton,8095, AB,6.01,205.0
4047,Mississauga,8097, ON,6.02,230.0
4048,London,8099, ON,6.01,242.0
4049,Brampton,8101, ON,6.01,205.0
4050,Brampton,8103, ON,6.01,205.0
4051,Griffin,8105, GA,5.07,155.0
4052,Dryden,8107, ON,6.02,270.0
4053,Montvale,8109, NJ,6.02,226.0
4054,Baltimore,8111, MD,6.03,248.0
4055,Etobicoke,8113, ON,5.09,190.0
4056,Mesquite,8115, TX,5.09,180.0
4057,Lachine,8117, QC,6.02,305.0
4058,Tallahassee,8119, FL,6.05,300.0
4059,Edmonton,8121, AB,6.04,290.0
4060,Coqutlam,8123, BC,5.11,205.0
4061,Coqutlam,8125, BC,5.11,205.0
4062,Regina,8127, SK,6.04,212.0
4063,Sarasota,8129, FL,6.0,220.0
4064,Tulsa,8131, OK,6.0,200.0
4065,Cherry Point,8133, NC,6.03,220.0
4066,Carson,8135, CA,6.01,190.0
4067,London,8137, ON,6.07,315.0
4068,Laval,8139, QC,6.03,262.0
4069,Nobleton,8141, ON,6.02,223.0
4070,Mississauga,8143, ON,6.05,235.0
4072,Montréal,8147, QC,5.1,190.0
4073,Toronto,8149, ON,6.03,297.0
4074,Saint-Catherines,8151, ON,6.01,200.0
4075,Calgary,8153, AB,6.04,302.0
4076,Hamilton,8155, ON,6.05,290.0
4077,Gainesville,8157, GE,6.0,208.0
4078,Regina,8159, SK,6.03,235.0
4079,Quebec City,8161, QC,6.04,285.0
4080,Atlanta,8163, GA,6.03,315.0
4081,Vancouver,8165, BC,6.02,231.0
4082,Arlington,8167, TX,5.11,190.0
4083,Salt Lake City,8169, UT,6.0,234.0
4084,Monroe,8171, LA,5.09,190.0
4085,Cheraw,8173, SC,6.02,291.0
4086,Montreal,8175, QC,6.0,200.0
4087,Belleville,8177, ON,6.01,200.0
4088,Bellflower,8179, CA,5.11,195.0
4089,Cincinnati,8181, OH,5.11,200.0
4090,Dayton,8183, OH,6.06,260.0
4091,Montréal,8185, QC,6.01,245.0
4092,Lauderdale Lakes,8187, FL,5.11,205.0
4093,Frederick,8189, MD,5.1,205.0
4094,Markham,8191, ON,6.01,184.0
4095,Ottawa,8193, ON,6.04,225.0
4096,Alpharetta,8195, GE,6.05,212.0
4097,San Bernardino,8197, CA,6.04,315.0
4098,Knoxville,8199, TN,5.11,220.0
4099,Kingston,8201, JM,6.03,303.0
4100,Miami,8203, FL,5.08,170.0
4101,Compton,8205, CA,6.02,220.0
4102,Phoenix,8207, AZ,6.03,236.0
4103,Greenville,8209, MS,6.03,251.0
4104,St. Petersburg,8211, FL,6.04,305.0
4105,Walton Beach,8213, FL,6.03,232.0
4106,Tuscombia,8215, AL,5.11,183.0
4107,Los Angeles,8217, CA,5.08,180.0
4108,Atlanta,8219, GA,6.0,185.0
4109,Cairo,8221, GA,5.09,177.0
4110,Pickering,8223, ON,6.05,225.0
4111,Birmingham,8225, AL,6.03,185.0
4112,Darlington,8227, SC,5.11,220.0
4113,Hull,8229, QC,6.03,235.0
4114,Oxnard,8231, CA,6.0,185.0
4115,Cambridge,8233, ON,6.02,205.0
4116,Gainsville,8235, VA,5.08,180.0
4117,Roseville,8237,CA,5.05,150.0
4118,Alexandria,8239, VA,6.04,320.0
4119,Fresno,8241, CA,6.05,220.0
4120,Chula Vista,8243, CA,5.1,165.0
4121,Miami,8245, FL,6.0,178.0
4122,Moorpark,8247, CA,5.1,185.0
4123,Southlake,8249, TX,6.02,208.0
4124,Hazelwood,8251, MO,6.03,240.0
4125,Birmingham,8253, AL,6.04,230.0
4126,Indianapolis,8255, IN,5.09,210.0
4128,Homestead,8259, FL,6.02,229.0
4129,Tallahassee,8261, FL,6.0,183.0
4130,Sarasota,8263, FL,6.02,185.0
4131,Centereach,8265, NY,6.06,295.0
4132,Cenereach,8267, NY,6.06,295.0
4133,Chillicothe,8269, OH,6.01,212.0
4134,Memphis,8271, TN,6.0,202.0
4135,Philadelphia,8273, PA,6.01,235.0
